,IDP_name,regressor,coef_,p_fdr,p_raw,phenotype,confounds,Dataset,score (R2)
367,lh_posteriorcingulate_thickness,FS_IntraCranial_Vol,-0.027393540433755817,0.7166184688796716,0.42825562237205084,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.0007590818345550865
368,lh_posteriorcingulate_thickness,IDP (feature),-0.05947850048337576,0.3515932021296422,0.08517053618341164,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.0037915191755061306
369,lh_posteriorcingulate_thickness,FS_IntraCranial_Vol,-0.01751717498825135,0.97397126230387,0.6118762860731888,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.0037915191755061306
370,lh_posteriorcingulate_thickness,IDP (feature),0.052075351842761713,0.5612253775752658,0.1310756743044994,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.006938633624187673
371,lh_posteriorcingulate_thickness,FS_IntraCranial_Vol,-0.06370216842357919,0.13203522794554134,0.06484021651636018,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.006938633624187673
372,lh_posteriorcingulate_volume,IDP (feature),-0.039990690328443414,0.86825637866398,0.3227534811505277,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.0019209593160812721
373,lh_posteriorcingulate_volume,FS_IntraCranial_Vol,-0.006669331991397514,0.9276672455761295,0.8689804366575213,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.0019209593160812721
374,lh_posteriorcingulate_volume,IDP (feature),-0.08617739721425556,0.19915370064348137,0.032959424300281315,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.005676776870160438
375,lh_posteriorcingulate_volume,FS_IntraCranial_Vol,0.02878342319959579,0.97397126230387,0.4757555414030197,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.005676776870160438
376,lh_posteriorcingulate_volume,IDP (feature),-0.017764278620988706,0.9230161533439374,0.6600061741652885,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.004458882576597434
377,lh_posteriorcingulate_volume,FS_IntraCranial_Vol,-0.0557950388105654,0.22067819678347703,0.1672883104648939,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.004458882576597434
378,lh_precentral_area,IDP (feature),0.03579997380674268,0.8877340983144629,0.45999225540542277,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.0014055690734566806
379,lh_precentral_area,FS_IntraCranial_Vol,-0.0525471775088665,0.7166184688796716,0.2782346821819439,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.0014055690734566806
380,lh_precentral_area,IDP (feature),-0.00846076124017139,0.9195227282960974,0.8614351977070842,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.0002925296169065117
381,lh_precentral_area,FS_IntraCranial_Vol,-0.01007302525165951,0.979241335460516,0.835378802561721,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.0002925296169065117
382,lh_precentral_area,IDP (feature),0.030548025547384967,0.8516440049873661,0.5276885934558617,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.0047032148247988514
383,lh_precentral_area,FS_IntraCranial_Vol,-0.08644022847006412,0.133540140293985,0.07417326311756889,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.0047032148247988514
384,lh_precentral_thickness,IDP (feature),-0.005331030777509182,0.9741932204165091,0.8781288640003,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.0007817455253504857
385,lh_precentral_thickness,FS_IntraCranial_Vol,-0.026876716515050064,0.7166184688796716,0.43955277769164036,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.0007817455253504857
386,lh_precentral_thickness,IDP (feature),-0.05390530310463497,0.37971901913556827,0.12084198868193607,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.0031279645589286087
387,lh_precentral_thickness,FS_IntraCranial_Vol,-0.010178309105578804,0.97397126230387,0.7694399858568526,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.0031279645589286087
388,lh_precentral_thickness,IDP (feature),0.04788886589735309,0.580410422022494,0.16738595527066358,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.00649510810827858
389,lh_precentral_thickness,FS_IntraCranial_Vol,-0.07020247636025538,0.13203522794554134,0.04311036350276076,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.00649510810827858
